COMPANY_ID,cusip,TICKER,CONAME,year,MeetingDate,state,BLANKCHECK,CARVE_OUT,CBOARD,CONFVOTE,CUMVOTE,DUALCLASS,FAIRPRICE,GPARACHUTE,LABYLW,LACHTR,LSPMT,LWCNST,MAJ_VOTE_REQUIRED,MAJ_VOTE_REQUIREMENT,MAJOR_VOTE_COMM,PPILL,RESIGN_REQUIRE,CHARTER_AMEND_VOTEPCNT,FYEND,LAW_AMEND_VOTEPCNT,MTGMONTH,SPL_MEET_VOTEPCNT,SUPERMAJOR_PCNT,WRITTEN_CONSENT_VOTEPCNT,UNEQVOTE
628822,87165B103,SYF,SYNCHRONY FINANCIAL,2017,20170518,New York,YES,YES,,,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,5,51,50.01,,
628822,87165B103,SYF,SYNCHRONY FINANCIAL,2018,20180517,New York,YES,YES,,,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,5,51,50.01,,
149326,871829107,SYY,SYSCO CORPORATION,2013,20131115,Delaware,YES,YES,,,,,YES,,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2013,51,11,,80,51,
149326,871829107,SYY,SYSCO CORPORATION,2014,20141119,Delaware,YES,YES,,,,,YES,,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2014,51,11,,51,51,
149326,871829107,SYY,SYSCO CORPORATION,2015,20151118,Delaware,YES,YES,,,,,YES,,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2015,51,11,,51,51,
149326,871829107,SYY,SYSCO CORPORATION,2016,20161116,Delaware,YES,YES,,,,,YES,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2016,51,11,25,51,51,
149326,871829107,SYY,SYSCO CORPORATION,2017,20171117,Delaware,YES,YES,,,,,YES,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2017,51,11,25,50.01,51,
149326,871829107,SYY,SYSCO CORP.,2018,20181116,Delaware,YES,YES,,,,,YES,,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2018,51,11,25,50.01,51,
149528,872375100,TE,"TECO ENERGY, INC.",2013,20130501,Florida,YES,YES,YES,,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2012,80,5,51,51,,
149528,872375100,TE,"TECO ENERGY, INC.",2014,20140430,Florida,YES,YES,,,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2013,80,4,51,51,,
149528,872375100,TE,"TECO ENERGY, INC.",2015,20150429,Florida,YES,YES,,,,,,YES,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2014,80,4,51,51,,
149604,872540109,TJX,"THE TJX COMPANIES, INC.",2013,20130611,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2012,0,6,,51,,
149604,872540109,TJX,"THE TJX COMPANIES, INC.",2014,20140610,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2013,,6,,51,,
149604,872540109,TJX,"THE TJX COMPANIES, INC.",2015,20150611,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,,6,,51,,
149604,872540109,TJX,"THE TJX COMPANIES, INC.",2016,20160607,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,,6,,51,,
149604,872540109,TJX,"THE TJX COMPANIES, INC.",2017,20170606,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,6,,50.01,,
149604,872540109,TJX,"THE TJX COS., INC.",2018,20180605,Delaware,YES,YES,,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,6,,50.01,,
528270,876030107,TPR,"TAPESTRY, INC.",2017,20171109,Maryland,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,11,51,50.01,100,
528270,876030107,TPR,"TAPESTRY, INC.",2018,20181108,Maryland,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2018,51,11,51,50.01,100,
520620,8.76E+110,TGT,TARGET CORPORATION,2013,20130612,Minnesota,YES,YES,,YES,,,YES,YES,YES,YES,YES,UNANIMOUS,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2012,0,6,10,51,100,
520620,8.76E+110,TGT,TARGET CORPORATION,2014,20140611,Minnesota,YES,YES,,YES,,,YES,YES,YES,YES,YES,UNANIMOUS,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2013,,6,10,51,100,
520620,8.76E+110,TGT,TARGET CORPORATION,2015,20150610,Minnesota,YES,YES,,YES,,,YES,YES,YES,YES,YES,UNANIMOUS,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,,6,10,51,100,
520620,8.76E+110,TGT,TARGET CORPORATION,2016,20160608,Minnesota,YES,YES,,YES,,,YES,YES,YES,YES,YES,UNANIMOUS,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,,6,10,51,100,
520620,8.76E+110,TGT,TARGET CORPORATION,2017,20170614,Minnesota,YES,YES,,YES,,,YES,YES,YES,YES,YES,UNANIMOUS,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,6,10,50.01,100,
520620,8.76E+110,TGT,TARGET CORP.,2018,20180613,Minnesota,YES,YES,,YES,,,YES,YES,YES,YES,YES,UNANIMOUS,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,6,10,50.01,100,
61008,87901J105,TGNA,TEGNA INC.,2014,20140501,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2013,80,5,,51,,
61008,87901J105,TGNA,TEGNA INC.,2015,20150429,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2014,80,4,,51,,
61008,87901J105,TGNA,TEGNA INC.,2016,20160505,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2015,80,5,,51,,
61008,87901J105,TGNA,TEGNA INC.,2017,20170504,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2016,80,5,,50.01,,
61008,87901J105,TGNA,"TEGNA, INC.",2018,20180426,Delaware,YES,YES,,,,,YES,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2017,80,4,,50.01,,
151418,88033G407,THC,TENET HEALTHCARE CORPORATION,2013,20130503,Nevada,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2012,51,5,,51,100,
151418,88033G407,THC,TENET HEALTHCARE CORPORATION,2014,20140508,Nevada,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2013,51,5,,51,100,
151418,88033G407,THC,TENET HEALTHCARE CORPORATION,2015,20150507,Nevada,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,51,5,,51,100,
151418,88033G407,THC,TENET HEALTHCARE CORPORATION,2016,20160512,Nevada,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,51,5,,51,100,
151418,88033G407,THC,TENET HEALTHCARE CORPORATION,2017,20170504,Nevada,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,5,25,50.01,100,
151418,88033G407,THC,TENET HEALTHCARE CORP.,2018,20180503,Nevada,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,5,25,50.01,100,
579363,88076W103,TDC,TERADATA CORPORATION,2013,20130430,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2012,80,4,,51,,
579363,88076W103,TDC,TERADATA CORPORATION,2014,20140429,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2013,80,4,,51,,
579363,88076W103,TDC,TERADATA CORPORATION,2015,20150428,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2014,80,4,,51,,
579363,88076W103,TDC,TERADATA CORPORATION,2016,20160426,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2015,80,4,,51,,
579363,88076W103,TDC,TERADATA CORPORATION,2017,20170419,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2016,80,4,,50.01,,
579363,88076W103,TDC,TERADATA CORP.,2018,20180417,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2017,80,4,,50.01,,
151501,880770102,TER,"TERADYNE, INC.",2013,20130521,Massachusetts,,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2012,51,5,66.67,66.67,100,
151501,880770102,TER,"TERADYNE, INC.",2014,20140520,Massachusetts,,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2013,51,5,66.67,66.67,100,
151501,880770102,TER,"TERADYNE, INC.",2015,20150512,Massachusetts,,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,51,5,66.67,66.67,100,
151501,880770102,TER,"TERADYNE, INC.",2016,20160510,Massachusetts,,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,51,5,66.67,66.67,100,
151501,880770102,TER,"TERADYNE, INC.",2017,20170509,Massachusetts,,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,5,66.67,66.67,100,
151501,880770102,TER,"TERADYNE, INC.",2018,20180508,Massachusetts,,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,5,66.67,66.67,100,
151661,881609101,TSO,TESORO CORPORATION,2013,20130501,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2012,80,5,,80,51,
151661,881609101,TSO,TESORO CORPORATION,2014,20140429,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2013,51,4,,51,51,
151661,881609101,TSO,TESORO CORPORATION,2015,20150507,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2014,51,5,,51,51,
151661,881609101,TSO,TESORO CORPORATION,2016,20160503,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2015,51,5,,51,51,
151661,03349M105,TSO,TESORO CORPORATION,2017,20170504,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2016,51,5,,50.01,51,
151872,882508104,TXN,TEXAS INSTRUMENTS INCORPORATED,2013,20130418,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2012,51,4,,51,,
151872,882508104,TXN,TEXAS INSTRUMENTS INCORPORATED,2014,20140417,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2013,51,4,,51,,
151872,882508104,TXN,TEXAS INSTRUMENTS INCORPORATED,2015,20150416,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,51,4,,51,,
151872,882508104,TXN,TEXAS INSTRUMENTS INCORPORATED,2016,20160421,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,51,4,,51,,
151872,882508104,TXN,TEXAS INSTRUMENTS INCORPORATED,2017,20170420,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,4,,50.01,,
151872,882508104,TXN,TEXAS INSTRUMENTS INCORPORATED,2018,20180426,Delaware,YES,YES,,,,,,,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,4,,50.01,,
152031,883203101,TXT,TEXTRON INC.,2013,20130424,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,51,4,25,51,100,
152031,883203101,TXT,TEXTRON INC.,2014,20140423,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,51,4,25,51,100,
152031,883203101,TXT,TEXTRON INC.,2015,20150422,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,51,4,25,51,100,
152031,883203101,TXT,TEXTRON INC.,2016,20160427,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,51,4,25,51,100,
152031,883203101,TXT,TEXTRON INC.,2017,20170426,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,4,25,50.01,100,
152031,883203101,TXT,"TEXTRON, INC.",2018,20180425,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,4,25,50.01,100,
152130,883556102,TMO,THERMO FISHER SCIENTIFIC INC.,2013,20130522,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",YES,POLICY,66.67,2012,67,5,,51,51,
152130,883556102,TMO,THERMO FISHER SCIENTIFIC INC.,2014,20140520,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",YES,POLICY,66.67,2013,67,5,,51,51,
152130,883556102,TMO,THERMO FISHER SCIENTIFIC INC.,2015,20150520,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",YES,POLICY,66.67,2014,67,5,,51,51,
152130,883556102,TMO,THERMO FISHER SCIENTIFIC INC.,2016,20160518,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2015,67,5,,51,51,
152130,883556102,TMO,THERMO FISHER SCIENTIFIC INC.,2017,20170517,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2016,67,5,,50.01,51,
152130,883556102,TMO,"THERMO FISHER SCIENTIFIC, INC.",2018,20180523,Delaware,YES,YES,,,,,,YES,YES,YES,,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,66.67,2017,67,5,,50.01,51,
533666,88579Y101,MMM,3M COMPANY,2013,20130514,Delaware,YES,YES,,YES,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2012,51,5,25,51,,
533666,88579Y101,MMM,3M COMPANY,2014,20140513,Delaware,YES,YES,,YES,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2013,51,5,25,51,,
533666,88579Y101,MMM,3M COMPANY,2015,20150512,Delaware,YES,YES,,YES,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,51,5,25,51,,
533666,88579Y101,MMM,3M COMPANY,2016,20160510,Delaware,YES,YES,,YES,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,51,5,25,51,,
533666,88579Y101,MMM,3M COMPANY,2017,20170509,Delaware,YES,YES,,YES,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,5,25,50.01,,
533666,88579Y101,MMM,3M CO.,2018,20180508,Delaware,YES,YES,,YES,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,5,25,50.01,,
152641,886547108,TIF,TIFFANY & CO.,2013,20130516,Delaware,YES,YES,,,,,,YES,,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2012,,5,,51,,
152641,886547108,TIF,TIFFANY & CO.,2014,20140522,Delaware,YES,YES,,,,,,YES,,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2013,,5,,51,,
152641,886547108,TIF,TIFFANY & CO.,2015,20150528,Delaware,YES,YES,,,,,,YES,,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2014,,5,,51,,
152641,886547108,TIF,TIFFANY & CO.,2016,20160526,Delaware,YES,YES,,,,,,YES,,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,80,2015,,5,,51,,
152641,886547108,TIF,TIFFANY & CO.,2017,20170525,Delaware,YES,YES,,,,,,YES,,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,BYLAWS-CHARTER,80,2016,,5,,50.01,,
152641,886547108,TIF,TIFFANY & CO.,2018,20180524,Delaware,YES,YES,,,,,,YES,NULL,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,BYLAWS-CHARTER,80,2017,,5,,50.01,,
525434,887317303,TWX,TIME WARNER INC.,2013,20130523,Delaware,YES,YES,,,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,51,5,15,51,,
525434,887317303,TWX,TIME WARNER INC.,2014,20140613,Delaware,YES,YES,,,,,,,YES,YES,YES,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,51,6,15,51,,
